Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
8493,04-03-2017,8223713780693868,1,tonkotsu ramen
8494,04-03-2017,8223713780693868,1,tonkotsu ramen
8495,04-03-2017,872754803204716,1,vegetarian curry + king trumpet mushroom ramen
8496,04-03-2017,872754803204716,1,vegetarian curry + king trumpet mushroom ramen
8497,04-03-2017,9173028888887438,1,truffle butter ramen
8498,04-03-2017,9173028888887438,1,truffle butter ramen
8499,04-03-2017,661211410027258,1,vegetarian curry + king trumpet mushroom ramen
8500,04-03-2017,661211410027258,1,vegetarian curry + king trumpet mushroom ramen
8501,04-03-2017,7815718605303870,1,vegetarian spicy miso
8502,04-03-2017,7815718605303870,1,vegetarian spicy miso
8503,04-03-2017,2024052901505195,1,burnt garlic tonkotsu ramen
8504,04-03-2017,2024052901505195,1,burnt garlic tonkotsu ramen
8505,04-03-2017,1461574124613197,1,miso crab ramen
8506,04-03-2017,1461574124613197,1,miso crab ramen
8507,04-03-2017,6314560858935046,4,miso crab ramen
8508,04-03-2017,6314560858935046,4,miso crab ramen
8509,04-03-2017,5750523550450405,1,truffle butter ramen
8510,04-03-2017,5750523550450405,1,truffle butter ramen
8511,04-03-2017,4652086672461771,1,burnt garlic tonkotsu ramen
8512,04-03-2017,4652086672461771,1,burnt garlic tonkotsu ramen
8513,04-03-2017,5306137255443670,3,tori paitan ramen
8514,04-03-2017,5306137255443670,3,tori paitan ramen
8515,04-03-2017,7652830412838361,1,vegetarian spicy miso
8516,04-03-2017,7652830412838361,1,vegetarian spicy miso
8517,04-03-2017,3408513999296134,2,miso crab ramen
8518,04-03-2017,3408513999296134,2,miso crab ramen
8519,04-03-2017,2780352187062445,1,vegetarian spicy miso
8520,04-03-2017,2780352187062445,1,vegetarian spicy miso
8521,04-03-2017,8353387081976200,1,burnt garlic tonkotsu ramen
8522,04-03-2017,8353387081976200,1,burnt garlic tonkotsu ramen
8523,04-03-2017,1160278688606109,2,soft-shell miso crab ramen
8524,04-03-2017,1160278688606109,2,soft-shell miso crab ramen
8525,04-03-2017,7332765550287482,1,spicy miso ramen
8526,04-03-2017,7332765550287482,1,spicy miso ramen
8527,04-03-2017,4713044714584499,1,tonkotsu ramen
8528,04-03-2017,4713044714584499,1,tonkotsu ramen
8529,04-03-2017,9442444786857209,1,truffle butter ramen
8530,04-03-2017,9442444786857209,1,truffle butter ramen
8531,04-03-2017,9356705239166073,1,spicy miso ramen
8532,04-03-2017,9356705239166073,1,spicy miso ramen
8533,04-03-2017,8349027498951702,2,nagomi shoyu
8534,04-03-2017,8349027498951702,2,nagomi shoyu
8535,04-03-2017,5540109363851610,1,spicy miso ramen
8536,04-03-2017,5540109363851610,1,spicy miso ramen
8537,04-03-2017,433807891239997,1,miso crab ramen
8538,04-03-2017,433807891239997,1,miso crab ramen
8539,04-03-2017,2891465227380006,1,spicy miso ramen
8540,04-03-2017,2891465227380006,1,spicy miso ramen
8541,04-03-2017,9837306023081066,4,miso crab ramen
8542,04-03-2017,9837306023081066,4,miso crab ramen
8543,04-03-2017,1338696801398106,1,vegetarian spicy miso
8544,04-03-2017,1338696801398106,1,vegetarian spicy miso
8545,04-03-2017,1101725973389778,3,spicy miso ramen
8546,04-03-2017,1101725973389778,3,spicy miso ramen
8547,04-03-2017,8517557297824369,2,vegetarian spicy miso
8548,04-03-2017,8517557297824369,2,vegetarian spicy miso
8549,04-03-2017,4861143659811185,2,nagomi shoyu
8550,04-03-2017,4861143659811185,2,nagomi shoyu
8551,04-03-2017,8630997263840067,1,miso crab ramen
8552,04-03-2017,8630997263840067,1,miso crab ramen
8553,04-03-2017,5271397179303885,1,miso crab ramen
8554,04-03-2017,5271397179303885,1,miso crab ramen
8555,04-03-2017,3353303931890400,1,vegetarian curry + king trumpet mushroom ramen
8556,04-03-2017,3353303931890400,1,vegetarian curry + king trumpet mushroom ramen
8557,04-03-2017,3321364553599327,1,vegetarian spicy miso
8558,04-03-2017,3321364553599327,1,vegetarian spicy miso
8559,04-03-2017,3672097569202812,1,shio ramen
8560,04-03-2017,3672097569202812,1,shio ramen
8561,04-03-2017,7389583688323923,2,vegetarian spicy miso
8562,04-03-2017,7389583688323923,2,vegetarian spicy miso
8563,04-03-2017,9929860545628398,1,burnt garlic tonkotsu ramen
8564,04-03-2017,9929860545628398,1,burnt garlic tonkotsu ramen
8565,04-03-2017,4027276496844010,2,truffle butter ramen
8566,04-03-2017,4027276496844010,2,truffle butter ramen
8567,04-03-2017,8718273822123037,1,vegetarian spicy miso
8568,04-03-2017,8718273822123037,1,vegetarian spicy miso
8569,04-03-2017,7487147932212755,3,tonkotsu ramen
8570,04-03-2017,7487147932212755,3,tonkotsu ramen
8571,04-03-2017,9379254772904425,3,vegetarian spicy miso
8572,04-03-2017,9379254772904425,3,vegetarian spicy miso
8573,04-03-2017,3687424095351219,1,vegetarian curry + king trumpet mushroom ramen
8574,04-03-2017,3687424095351219,1,vegetarian curry + king trumpet mushroom ramen
8575,04-03-2017,486429843824769,1,truffle butter ramen
8576,04-03-2017,486429843824769,1,truffle butter ramen
8577,04-03-2017,9492640479713521,1,burnt garlic tonkotsu ramen
8578,04-03-2017,9492640479713521,1,burnt garlic tonkotsu ramen
8579,04-03-2017,3547532306144763,2,nagomi shoyu
8580,04-03-2017,3547532306144763,2,nagomi shoyu
8581,04-03-2017,1959526116363862,1,shio ramen
8582,04-03-2017,1959526116363862,1,shio ramen
8583,04-03-2017,410922878797209,1,vegetarian curry + king trumpet mushroom ramen
8584,04-03-2017,410922878797209,1,vegetarian curry + king trumpet mushroom ramen
8585,04-03-2017,466790796280698,1,vegetarian curry + king trumpet mushroom ramen
8586,04-03-2017,466790796280698,1,vegetarian curry + king trumpet mushroom ramen
8587,04-03-2017,8343806933993908,1,tonkotsu ramen
8588,04-03-2017,8343806933993908,1,tonkotsu ramen
8589,04-03-2017,8055261646362717,2,vegetarian spicy miso
8590,04-03-2017,8055261646362717,2,vegetarian spicy miso
8591,04-03-2017,4609077985632844,1,soft-shell miso crab ramen
8592,04-03-2017,4609077985632844,1,soft-shell miso crab ramen
8593,04-03-2017,1477385278185417,3,tonkotsu ramen
8594,04-03-2017,1477385278185417,3,tonkotsu ramen
8595,04-03-2017,5740505070620735,1,nagomi shoyu
8596,04-03-2017,5740505070620735,1,nagomi shoyu
8597,04-03-2017,1513439339566301,1,tori paitan ramen
8598,04-03-2017,1513439339566301,1,tori paitan ramen
8599,04-03-2017,288969553823481,1,tori paitan ramen
8600,04-03-2017,288969553823481,1,tori paitan ramen
8601,04-03-2017,7772287743260908,1,tonkotsu ramen
8602,04-03-2017,7772287743260908,1,tonkotsu ramen
8603,04-03-2017,437564493241701,3,soft-shell miso crab ramen
8604,04-03-2017,437564493241701,3,soft-shell miso crab ramen
8605,04-03-2017,1204050804323539,1,nagomi shoyu
8606,04-03-2017,1204050804323539,1,nagomi shoyu
8607,04-03-2017,5876393507009886,1,soft-shell miso crab ramen
8608,04-03-2017,5876393507009886,1,soft-shell miso crab ramen
8609,04-03-2017,4353050059646272,1,spicy miso ramen
8610,04-03-2017,4353050059646272,1,spicy miso ramen
8611,04-03-2017,7303445697415507,2,miso crab ramen
8612,04-03-2017,7303445697415507,2,miso crab ramen
8613,04-03-2017,2735713572747454,1,tonkotsu ramen
8614,04-03-2017,2735713572747454,1,tonkotsu ramen
8615,04-03-2017,5785086611387154,1,spicy miso ramen
8616,04-03-2017,5785086611387154,1,spicy miso ramen
8617,04-03-2017,1033108831116046,3,shio ramen
8618,04-03-2017,1033108831116046,3,shio ramen
8619,04-03-2017,9522791904965123,1,nagomi shoyu
8620,04-03-2017,9522791904965123,1,nagomi shoyu
8621,04-03-2017,1984677877856090,1,vegetarian spicy miso
8622,04-03-2017,1984677877856090,1,vegetarian spicy miso
8623,04-03-2017,9136765271031033,1,vegetarian spicy miso
8624,04-03-2017,9136765271031033,1,vegetarian spicy miso
8625,04-03-2017,6257881959246777,1,burnt garlic tonkotsu ramen
8626,04-03-2017,6257881959246777,1,burnt garlic tonkotsu ramen
8627,04-03-2017,7099367023088299,1,spicy miso ramen
8628,04-03-2017,7099367023088299,1,spicy miso ramen
8629,04-03-2017,8136287525997345,1,soft-shell miso crab ramen
8630,04-03-2017,8136287525997345,1,soft-shell miso crab ramen
8631,04-03-2017,3067192824279419,1,miso crab ramen
8632,04-03-2017,3067192824279419,1,miso crab ramen
8633,04-03-2017,2563722864821274,1,vegetarian curry + king trumpet mushroom ramen
8634,04-03-2017,2563722864821274,1,vegetarian curry + king trumpet mushroom ramen
8635,04-03-2017,7617861830471641,3,tori paitan ramen
8636,04-03-2017,7617861830471641,3,tori paitan ramen
8637,04-03-2017,7559942986719128,1,vegetarian spicy miso
8638,04-03-2017,7559942986719128,1,vegetarian spicy miso
8639,04-03-2017,1729034892723338,1,nagomi shoyu
8640,04-03-2017,1729034892723338,1,nagomi shoyu
8641,04-03-2017,1384576954587593,3,vegetarian curry + king trumpet mushroom ramen
8642,04-03-2017,1384576954587593,3,vegetarian curry + king trumpet mushroom ramen
8643,04-03-2017,3785486270380894,1,burnt garlic tonkotsu ramen
8644,04-03-2017,3785486270380894,1,burnt garlic tonkotsu ramen
8645,04-03-2017,4799129588432929,1,truffle butter ramen
8646,04-03-2017,4799129588432929,1,truffle butter ramen
8647,04-03-2017,7485408128668071,1,vegetarian curry + king trumpet mushroom ramen
8648,04-03-2017,7485408128668071,1,vegetarian curry + king trumpet mushroom ramen
8649,04-03-2017,1587700100022236,2,truffle butter ramen
8650,04-03-2017,1587700100022236,2,truffle butter ramen
8651,04-03-2017,9382450743197632,2,soft-shell miso crab ramen
8652,04-03-2017,9382450743197632,2,soft-shell miso crab ramen
8653,04-03-2017,691631544760996,1,spicy miso ramen
8654,04-03-2017,691631544760996,1,spicy miso ramen
8655,04-03-2017,3782515543535179,1,tonkotsu ramen
8656,04-03-2017,3782515543535179,1,tonkotsu ramen
8657,04-03-2017,4738107474339065,1,truffle butter ramen
8658,04-03-2017,4738107474339065,1,truffle butter ramen
8659,04-03-2017,7912399512788641,1,soft-shell miso crab ramen
8660,04-03-2017,7912399512788641,1,soft-shell miso crab ramen
8661,04-03-2017,5560911362068735,1,soft-shell miso crab ramen
8662,04-03-2017,5560911362068735,1,soft-shell miso crab ramen
8663,04-03-2017,5443244264412374,1,burnt garlic tonkotsu ramen
8664,04-03-2017,5443244264412374,1,burnt garlic tonkotsu ramen
8665,04-03-2017,6103433305849840,1,vegetarian curry + king trumpet mushroom ramen
8666,04-03-2017,6103433305849840,1,vegetarian curry + king trumpet mushroom ramen
8667,04-03-2017,9202106093218522,1,tonkotsu ramen
8668,04-03-2017,9202106093218522,1,tonkotsu ramen
8669,04-04-2017,1562437583693163,1,miso crab ramen
8670,04-04-2017,1562437583693163,1,miso crab ramen
8671,04-04-2017,3506162241446289,1,tori paitan ramen
8672,04-04-2017,3506162241446289,1,tori paitan ramen
8673,04-04-2017,2735587860521912,1,truffle butter ramen
8674,04-04-2017,2735587860521912,1,truffle butter ramen
8675,04-04-2017,2055304752966564,3,soft-shell miso crab ramen
8676,04-04-2017,2055304752966564,3,soft-shell miso crab ramen
8677,04-04-2017,61819814450279,1,burnt garlic tonkotsu ramen
8678,04-04-2017,61819814450279,1,burnt garlic tonkotsu ramen
8679,04-04-2017,7565874188880100,1,tori paitan ramen
8680,04-04-2017,7565874188880100,1,tori paitan ramen
8681,04-04-2017,3990782234460740,1,burnt garlic tonkotsu ramen
8682,04-04-2017,3990782234460740,1,burnt garlic tonkotsu ramen
8683,04-04-2017,3495392099668650,1,shio ramen
8684,04-04-2017,3495392099668650,1,shio ramen
8685,04-04-2017,6546302250199803,1,shio ramen
8686,04-04-2017,6546302250199803,1,shio ramen
8687,04-04-2017,8994775412184265,1,soft-shell miso crab ramen
8688,04-04-2017,8994775412184265,1,soft-shell miso crab ramen
8689,04-04-2017,7571920100596276,1,truffle butter ramen
8690,04-04-2017,7571920100596276,1,truffle butter ramen
8691,04-04-2017,9566725804943737,1,nagomi shoyu
8692,04-04-2017,9566725804943737,1,nagomi shoyu
8693,04-04-2017,7483311172029568,2,nagomi shoyu
8694,04-04-2017,7483311172029568,2,nagomi shoyu
8695,04-04-2017,2124334029310587,1,spicy miso ramen
8696,04-04-2017,2124334029310587,1,spicy miso ramen
8697,04-04-2017,4721054681246482,1,spicy miso ramen
8698,04-04-2017,4721054681246482,1,spicy miso ramen
8699,04-04-2017,2445907880239610,1,tori paitan ramen
8700,04-04-2017,2445907880239610,1,tori paitan ramen
8701,04-04-2017,6095609810171374,4,nagomi shoyu
8702,04-04-2017,6095609810171374,4,nagomi shoyu
8703,04-04-2017,9234279755675718,1,soft-shell miso crab ramen
8704,04-04-2017,9234279755675718,1,soft-shell miso crab ramen
8705,04-04-2017,1446226739748066,2,vegetarian spicy miso
8706,04-04-2017,1446226739748066,2,vegetarian spicy miso
8707,04-04-2017,6535199467199620,1,vegetarian curry + king trumpet mushroom ramen
8708,04-04-2017,6535199467199620,1,vegetarian curry + king trumpet mushroom ramen
8709,04-04-2017,771644659130185,1,vegetarian curry + king trumpet mushroom ramen
8710,04-04-2017,771644659130185,1,vegetarian curry + king trumpet mushroom ramen
8711,04-04-2017,9147373962087881,1,nagomi shoyu
8712,04-04-2017,9147373962087881,1,nagomi shoyu
8713,04-04-2017,614193745343625,1,shio ramen
8714,04-04-2017,614193745343625,1,shio ramen
8715,04-04-2017,587561322645490,1,vegetarian spicy miso
8716,04-04-2017,587561322645490,1,vegetarian spicy miso
8717,04-04-2017,3353872279006142,1,tori paitan ramen
8718,04-04-2017,3353872279006142,1,tori paitan ramen
8719,04-04-2017,4638050265601393,1,soft-shell miso crab ramen
8720,04-04-2017,4638050265601393,1,soft-shell miso crab ramen
8721,04-04-2017,6469900450310104,1,miso crab ramen
8722,04-04-2017,6469900450310104,1,miso crab ramen
8723,04-04-2017,120096063138226,2,burnt garlic tonkotsu ramen
8724,04-04-2017,120096063138226,2,burnt garlic tonkotsu ramen
8725,04-04-2017,6618492341016485,1,vegetarian spicy miso
8726,04-04-2017,6618492341016485,1,vegetarian spicy miso
8727,04-04-2017,6135053542589785,1,truffle butter ramen
8728,04-04-2017,6135053542589785,1,truffle butter ramen
8729,04-04-2017,8058236340824359,1,tori paitan ramen
8730,04-04-2017,8058236340824359,1,tori paitan ramen
8731,04-04-2017,2615254242975330,2,vegetarian curry + king trumpet mushroom ramen
8732,04-04-2017,2615254242975330,2,vegetarian curry + king trumpet mushroom ramen
8733,04-04-2017,3581424166876432,1,tori paitan ramen
8734,04-04-2017,3581424166876432,1,tori paitan ramen
8735,04-04-2017,2249695553126275,1,truffle butter ramen
8736,04-04-2017,2249695553126275,1,truffle butter ramen
8737,04-04-2017,3358277638142124,4,soft-shell miso crab ramen
8738,04-04-2017,3358277638142124,4,soft-shell miso crab ramen
8739,04-04-2017,468627059668988,1,burnt garlic tonkotsu ramen
8740,04-04-2017,468627059668988,1,burnt garlic tonkotsu ramen
8741,04-04-2017,2198740050346855,1,vegetarian spicy miso
8742,04-04-2017,2198740050346855,1,vegetarian spicy miso
8743,04-04-2017,4949090957065618,1,nagomi shoyu
8744,04-04-2017,4949090957065618,1,nagomi shoyu
8745,04-04-2017,3745004588968688,1,nagomi shoyu
8746,04-04-2017,3745004588968688,1,nagomi shoyu
8747,04-04-2017,8093870894700063,1,vegetarian spicy miso
8748,04-04-2017,8093870894700063,1,vegetarian spicy miso
8749,04-04-2017,54608345061687,2,truffle butter ramen
8750,04-04-2017,54608345061687,2,truffle butter ramen
8751,04-04-2017,6233047026532672,1,vegetarian curry + king trumpet mushroom ramen
8752,04-04-2017,6233047026532672,1,vegetarian curry + king trumpet mushroom ramen
8753,04-04-2017,7870560079430776,1,tori paitan ramen
8754,04-04-2017,7870560079430776,1,tori paitan ramen
8755,04-04-2017,8086600335454953,1,miso crab ramen
8756,04-04-2017,8086600335454953,1,miso crab ramen
8757,04-04-2017,6273281047602517,2,miso crab ramen
8758,04-04-2017,6273281047602517,2,miso crab ramen
8759,04-04-2017,2050992528549683,1,tori paitan ramen
8760,04-04-2017,2050992528549683,1,tori paitan ramen
8761,04-04-2017,5089112983039798,1,vegetarian spicy miso
8762,04-04-2017,5089112983039798,1,vegetarian spicy miso
8763,04-04-2017,8281834697130804,1,soft-shell miso crab ramen
8764,04-04-2017,8281834697130804,1,soft-shell miso crab ramen
8765,04-04-2017,1829845990183830,1,shio ramen
8766,04-04-2017,1829845990183830,1,shio ramen
8767,04-04-2017,3079667300988411,1,spicy miso ramen
8768,04-04-2017,3079667300988411,1,spicy miso ramen
8769,04-04-2017,5903566029848612,1,spicy miso ramen
8770,04-04-2017,5903566029848612,1,spicy miso ramen
8771,04-04-2017,4975317907979192,1,truffle butter ramen
8772,04-04-2017,4975317907979192,1,truffle butter ramen
8773,04-04-2017,5942306247375657,1,vegetarian spicy miso
8774,04-04-2017,5942306247375657,1,vegetarian spicy miso
8775,04-04-2017,9703050031314017,1,shio ramen
8776,04-04-2017,9703050031314017,1,shio ramen
8777,04-04-2017,7489484341935616,1,tonkotsu ramen
8778,04-04-2017,7489484341935616,1,tonkotsu ramen
8779,04-04-2017,6108214366152833,1,tonkotsu ramen
8780,04-04-2017,6108214366152833,1,tonkotsu ramen
8781,04-04-2017,5552421215963524,1,tonkotsu ramen
8782,04-04-2017,5552421215963524,1,tonkotsu ramen
8783,04-04-2017,8572255605618193,1,soft-shell miso crab ramen
8784,04-04-2017,8572255605618193,1,soft-shell miso crab ramen
8785,04-04-2017,5695535520270018,1,burnt garlic tonkotsu ramen
8786,04-04-2017,5695535520270018,1,burnt garlic tonkotsu ramen
8787,04-04-2017,2544099548946582,1,spicy miso ramen
8788,04-04-2017,2544099548946582,1,spicy miso ramen
8789,04-04-2017,5028895552744088,1,tori paitan ramen
8790,04-04-2017,5028895552744088,1,tori paitan ramen
8791,04-04-2017,9540961772168541,1,tori paitan ramen
8792,04-04-2017,9540961772168541,1,tori paitan ramen
8793,04-04-2017,1925961162161557,1,vegetarian spicy miso
8794,04-04-2017,1925961162161557,1,vegetarian spicy miso
8795,04-04-2017,4663485370203126,1,truffle butter ramen
8796,04-04-2017,4663485370203126,1,truffle butter ramen
8797,04-04-2017,1853478184433619,1,vegetarian spicy miso
8798,04-04-2017,1853478184433619,1,vegetarian spicy miso
8799,04-04-2017,3145319687879492,2,soft-shell miso crab ramen
8800,04-04-2017,3145319687879492,2,soft-shell miso crab ramen
8801,04-04-2017,5225103325972759,1,spicy miso ramen
8802,04-04-2017,5225103325972759,1,spicy miso ramen
8803,04-04-2017,9951801813345106,3,burnt garlic tonkotsu ramen
8804,04-04-2017,9951801813345106,3,burnt garlic tonkotsu ramen
8805,04-04-2017,1581809757442125,1,soft-shell miso crab ramen
8806,04-04-2017,1581809757442125,1,soft-shell miso crab ramen
8807,04-04-2017,5194044314234815,1,vegetarian spicy miso
8808,04-04-2017,5194044314234815,1,vegetarian spicy miso
8809,04-04-2017,2281582700726907,1,vegetarian spicy miso
8810,04-04-2017,2281582700726907,1,vegetarian spicy miso
8811,04-04-2017,6946448031951926,1,soft-shell miso crab ramen
8812,04-04-2017,6946448031951926,1,soft-shell miso crab ramen
8813,04-04-2017,1694410789921211,1,vegetarian spicy miso
8814,04-04-2017,1694410789921211,1,vegetarian spicy miso
8815,04-04-2017,4665328279767664,2,miso crab ramen
8816,04-04-2017,4665328279767664,2,miso crab ramen
8817,04-04-2017,7122395428624038,1,miso crab ramen
8818,04-04-2017,7122395428624038,1,miso crab ramen
8819,04-05-2017,5249333314061248,1,spicy miso ramen
8820,04-05-2017,5249333314061248,1,spicy miso ramen
8821,04-05-2017,5810021010892866,2,vegetarian spicy miso
8822,04-05-2017,5810021010892866,2,vegetarian spicy miso
